POS,SentenceID
"[('Some', 'DT'), ('Islamic', 'NNP'), ('scholars', 'NNS'), ('dispute', 'VBP'), ('the', 'DT'), ('authenticity', 'NN'), ('of', 'IN'), ('this', 'DT'), ('reference', 'NN'), ('and', 'CC'), ('consider', 'VB'), ('the', 'DT'), ('meaning', 'NN'), ('of', 'IN'), ('jihad', 'NN'), ('as', 'IN'), ('a', 'DT'), ('holy', 'JJ'), ('war', 'NN'), ('to', 'TO'), ('be', 'VB'), ('more', 'RBR'), ('important', 'JJ'), ('.', '.')]",8ac1df29-2979-4c37-9c5b-2f05f4012563
"[('In', 'IN'), ('addition', 'NN'), (',', ','), ('as', 'IN'), ('the', 'DT'), ('water', 'NN'), ('cycle', 'NN'), ('also', 'RB'), ('involves', 'VBZ'), ('heat', 'NN'), ('exchange', 'NN'), (',', ','), ('it', 'PRP'), ('exerts', 'VBZ'), ('an', 'DT'), ('influence', 'NN'), ('on', 'IN'), ('climate', 'NN'), ('as', 'IN'), ('well', 'RB'), ('.', '.')]",560104ad-f255-49fd-b359-28f3b6fb4f92
"[('Thus', 'RB'), ('both', 'DT'), ('rival', 'JJ'), ('empires', 'NNS'), ('established', 'VBD'), ('a', 'DT'), ('tradition', 'NN'), ('that', 'IN'), ('a', 'DT'), ('ruler', 'NN'), ('was', 'VBD'), ('only', 'RB'), ('considered', 'VBN'), ('truly', 'RB'), ('in', 'IN'), ('charge', 'NN'), ('when', 'WRB'), ('his', 'PRP$'), ('armies', 'NNS'), ('had', 'VBD'), ('been', 'VBN'), ('sent', 'VBN'), ('into', 'IN'), ('the', 'DT'), ('field', 'NN'), ('in', 'IN'), ('the', 'DT'), ('name', 'NN'), ('of', 'IN'), ('the', 'DT'), ('true', 'JJ'), ('faith', 'NN'), (',', ','), ('usually', 'RB'), ('against', 'IN'), ('giaurs', 'NNS'), ('or', 'CC'), ('heretics', 'NNS'), ('\xe2\x80\x94', 'VBP'), ('often', 'RB'), ('meaning', 'VBG'), ('each', 'DT'), ('other', 'JJ'), ('.', '.')]",7a5ac45d-4bad-4d73-8833-78244809ce8f
"[('Penicillin', 'NNP'), ('has', 'VBZ'), ('since', 'IN'), ('become', 'VBN'), ('the', 'DT'), ('most', 'RBS'), ('widely', 'RB'), ('used', 'VBN'), ('antibiotic', 'JJ'), ('to', 'TO'), ('date', 'NN'), (',', ','), ('and', 'CC'), ('is', 'VBZ'), ('still', 'RB'), ('used', 'VBN'), ('for', 'IN'), ('many', 'JJ'), ('Gram-positive', 'JJ'), ('bacterial', 'JJ'), ('infections', 'NNS'), ('.', '.')]",bcaf671f-4473-46cd-838b-0524d1cd2d28
"[('These', 'DT'), ('were', 'VBD'), ('the', 'DT'), ('Karolinska', 'NNP'), ('Institutet', 'NNP'), ('on', 'IN'), ('7', 'CD'), ('June', 'NNP'), (',', ','), ('the', 'DT'), ('Swedish', 'JJ'), ('Academy', 'NNP'), ('on', 'IN'), ('9', 'CD'), ('June', 'NNP'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('Royal', 'NNP'), ('Swedish', 'NNP'), ('Academy', 'NNP'), ('of', 'IN'), ('Sciences', 'NNPS'), ('on', 'IN'), ('11', 'CD'), ('June', 'NNP'), ('.', '.')]",fb9ff473-da84-4ba3-8cdd-b29673e102e7
"[('In', 'IN'), ('some', 'DT'), ('cases', 'NNS'), (',', ','), ('meats', 'NNS'), ('and', 'CC'), ('other', 'JJ'), ('foods', 'NNS'), ('cooked', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('sous-vide', 'JJ'), ('technique', 'NN'), ('will', 'MD'), ('be', 'VB'), ('browned', 'VBN'), ('either', 'DT'), ('before', 'IN'), ('or', 'CC'), ('after', 'IN'), ('being', 'VBG'), ('placed', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('water', 'NN'), ('bath', 'NN'), (',', ','), ('using', 'VBG'), ('techniques', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('grilling', 'NN'), ('or', 'CC'), ('searing', 'VBG'), ('on', 'IN'), ('an', 'DT'), ('extremely', 'RB'), ('hot', 'JJ'), ('pan', 'NN'), ('.', '.')]",aa6b45de-3eef-4b78-952d-4bd140ef5943
"[('Challenger', 'NNP'), ('was', 'VBD'), ('destroyed', 'VBN'), ('as', 'IN'), ('it', 'PRP'), ('broke', 'VBD'), ('up', 'RP'), ('in', 'IN'), ('mid-flight', 'NN'), ('in', 'IN'), ('the', 'DT'), ('second', 'JJ'), ('minute', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('tenth', 'JJ'), ('mission', 'NN'), (',', ','), ('on', 'IN'), ('January', 'NNP'), ('28', 'CD'), (',', ','), ('1986', 'CD'), ('at', 'IN'), ('11:38:00', 'CD'), ('am', 'VBP'), ('Eastern', 'JJ'), ('Standard', 'NNP'), ('Time', 'NNP'), ('.', '.')]",55f4ce3b-8c9d-4298-b0c1-a10321536ca0
"[('Harry', 'NNP'), ('Woodward', 'NNP'), ('first', 'RB'), ('described', 'VBD'), ('a', 'DT'), ('mathematical', 'JJ'), ('relationship', 'NN'), ('between', 'IN'), ('the', 'DT'), ('duration', 'NN'), ('and', 'CC'), ('intervals', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('eruptions', 'NNS'), ('(', '('), ('1938', 'CD'), (')', ')'), ('.', '.')]",c7f05cc7-653c-4bd4-b084-2eb8a852a69c
"[('Pustules', 'NNS'), ('can', 'MD'), ('form', 'VB'), ('on', 'IN'), ('the', 'DT'), ('eyelid', 'NN'), (',', ','), ('conjunctiva', 'NN'), (',', ','), ('and', 'CC'), ('cornea', 'NN'), (',', ','), ('leading', 'VBG'), ('to', 'TO'), ('complications', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('conjunctivitis', 'NN'), (',', ','), ('keratitis', 'NN'), (',', ','), ('corneal', 'JJ'), ('ulcer', 'NN'), (',', ','), ('iritis', 'NN'), (',', ','), ('iridocyclitis', 'NN'), (',', ','), ('and', 'CC'), ('optic', 'JJ'), ('atrophy', 'NN'), ('.', '.')]",89ff3659-1ad6-4ec5-8ea2-8ec8be8799b9
"[('The', 'DT'), ('largest', 'JJS'), ('Jewish', 'JJ'), ('religious', 'JJ'), ('movements', 'NNS'), ('are', 'VBP'), ('Orthodox', 'JJ'), ('Judaism', 'NNP'), ('(', '('), ('Hareidi', 'NNP'), ('Judaism', 'NNP'), ('and', 'CC'), ('Modern', 'NNP'), ('Orthodox', 'NNP'), ('Judaism', 'NNP'), (')', ')'), (',', ','), ('Conservative', 'JJ'), ('Judaism', 'NN'), ('and', 'CC'), ('Reform', 'NNP'), ('Judaism', 'NNP'), ('.', '.')]",2312b9f5-383b-4ef0-b8a9-e3f6cb3d49f2
"[('Central', 'JJ'), ('aspect', 'NN'), ('of', 'IN'), ('globalisation', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('the', 'DT'), ('development', 'NN'), ('of', 'IN'), ('a', 'DT'), ('Global', 'NNP'), ('Information', 'NN'), ('System', 'NNP'), (',', ','), ('and', 'CC'), ('greater', 'JJR'), ('transborder', 'NN'), ('data', 'NNS'), ('flow', 'NN'), (',', ','), ('using', 'VBG'), ('such', 'JJ'), ('technologies', 'NNS'), ('as', 'IN'), ('the', 'DT'), ('Internet', 'NNP'), (',', ','), ('communication', 'NN'), ('satellites', 'NNS'), (',', ','), ('submarine', 'JJ'), ('fiber', 'NN'), ('optic', 'JJ'), ('cable', 'NN'), (',', ','), ('and', 'CC'), ('wireless', 'NN'), ('telephones', 'NNS'), (',', ','), ('which', 'WDT'), ('increased', 'VBD'), ('the', 'DT'), ('number', 'NN'), ('of', 'IN'), ('standards', 'NNS'), ('applied', 'VBN'), ('globally', 'RB'), ('(', '('), ('e.g.', 'UH'), (',', ','), ('copyright', 'JJ'), ('laws', 'NNS'), (',', ','), ('patents', 'NNS'), ('and', 'CC'), ('world', 'NN'), ('trade', 'NN'), ('agreements', 'NNS'), (')', ')'), ('but', 'CC'), ('also', 'RB'), ('affects', 'VBZ'), ('Legal/Ethical', 'JJ'), ('norms', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('creation', 'NN'), ('of', 'IN'), ('the', 'DT'), ('international', 'JJ'), ('criminal', 'JJ'), ('court', 'NN'), ('and', 'CC'), ('international', 'JJ'), ('justice', 'NN'), ('movements', 'NNS'), (',', ','), ('crime', 'NN'), ('importation', 'NN'), ('and', 'CC'), ('raising', 'VBG'), ('awareness', 'NN'), ('of', 'IN'), ('global', 'JJ'), ('crime-fighting', 'NN'), ('efforts', 'NNS'), ('and', 'CC'), ('cooperation', 'NN'), (',', ','), ('the', 'DT'), ('emergence', 'NN'), ('of', 'IN'), ('Global', 'NNP'), ('administrative', 'JJ'), ('law', 'NN'), ('.', '.')]",f2d61503-b633-400b-93ab-3e850fb31451
"[('McCartney', 'NNP'), ('in', 'IN'), ('particular', 'JJ'), ('offers', 'NNS'), ('several', 'JJ'), ('gems', 'NNS'), (':', ':'), ('the', 'DT'), ('gospel-ish', 'JJ'), (""'"", 'POS'), ('Let', 'VB'), ('It', 'PRP'), ('Be', 'NNP'), (""'"", ""''""), (',', ','), ('which', 'WDT'), ('has', 'VBZ'), ('some', 'DT'), ('of', 'IN'), ('his', 'PRP$'), ('best', 'JJS'), ('lyrics', 'NNS'), (';', ':'), (""'Get"", 'CC'), ('Back', 'NNP'), (""'"", 'POS'), (',', ','), ('one', 'CD'), ('of', 'IN'), ('his', 'PRP$'), ('hardest', 'JJS'), ('rockers', 'NNS'), (';', ':'), ('and', 'CC'), ('the', 'DT'), ('melodic', 'JJ'), (""'The"", 'POS'), ('Long', 'NNP'), ('and', 'CC'), ('Winding', 'NNP'), ('Road', 'NNP'), (""'"", 'POS'), (',', ','), ('ruined', 'VBN'), ('by', 'IN'), ('Spector', 'NNP'), (""'s"", 'POS'), ('heavy-handed', 'JJ'), ('overdubs', 'NN'), ('.', '.'), (""'"", ""''"")]",07abfbd8-733c-4e87-b1d7-6abaf2cd4b6a
"[('The', 'DT'), ('origin', 'NN'), ('of', 'IN'), ('vaccinia', 'NN'), ('virus', 'NN'), ('and', 'CC'), ('how', 'WRB'), ('it', 'PRP'), ('came', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('in', 'IN'), ('the', 'DT'), ('vaccine', 'NN'), ('are', 'VBP'), ('not', 'RB'), ('known', 'VBN'), ('.', '.')]",3267bb0a-5478-4cbf-becb-01340d363afe
"[('Due', 'JJ'), ('to', 'TO'), ('the', 'DT'), ('distance', 'NN'), ('of', 'IN'), ('trade', 'NN'), ('for', 'IN'), ('this', 'DT'), ('raw', 'JJ'), ('material', 'NN'), (',', ','), ('a', 'DT'), ('sufficiently', 'RB'), ('lengthy', 'JJ'), ('disruption', 'NN'), ('of', 'IN'), ('the', 'DT'), ('trade', 'NN'), ('routes', 'NNS'), ('could', 'MD'), ('have', 'VB'), ('ended', 'VBN'), ('the', 'DT'), ('production', 'NN'), ('of', 'IN'), ('Damascus', 'NNP'), ('steel', 'NN'), ('and', 'CC'), ('eventually', 'RB'), ('led', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('loss', 'NN'), ('of', 'IN'), ('the', 'DT'), ('technique', 'NN'), ('.', '.')]",edcb8aa7-038f-4bd8-a426-a966b8995c84
"[('The', 'DT'), ('process', 'NN'), ('of', 'IN'), ('forging', 'NN'), ('and', 'CC'), ('annealing', 'NN'), ('is', 'VBZ'), ('thought', 'VBN'), ('to', 'TO'), ('have', 'VB'), ('accounted', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('nano-scale', 'JJ'), ('structures', 'NNS'), ('.', '.')]",f4bdb0ca-84ae-4ecf-a123-3bfc68218835
"[('Two', 'CD'), ('main', 'JJ'), ('approaches', 'NNS'), ('are', 'VBP'), ('used', 'VBN'), ('in', 'IN'), ('nanotechnology', 'NN'), ('.', '.')]",86699028-e3e4-4515-8668-bf6d98c8a07a
"[('This', 'DT'), ('discourse', 'NN'), ('supports', 'VBZ'), ('global', 'JJ'), ('cooperation', 'NN'), ('and', 'CC'), ('interaction', 'NN'), ('while', 'IN'), ('opposing', 'VBG'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('negative', 'JJ'), ('effects', 'NNS'), ('of', 'IN'), ('globalization', 'NN'), ('.', '.')]",889f592b-7380-44d2-bd22-9a965e8dba8c
"[('The', 'DT'), ('writing', 'NN'), ('says', 'VBZ'), ('about', 'IN'), ('the', 'DT'), ('disease', 'NN'), (',', ','), (""'There"", 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('treatment', 'NN'), ('.', '.'), (""'"", ""''"")]",bdc0602a-d8ee-48ef-9d21-30f4726f2b80
"[('He', 'PRP'), ('could', 'MD'), ('not', 'RB'), ('do', 'VB'), ('both', 'DT'), ('in', 'IN'), ('the', 'DT'), ('time', 'NN'), ('available', 'JJ'), ('.', '.')]",8de4eeb1-c4e2-44fb-93e9-ff60eab6443c
"[('His', 'PRP$'), ('role', 'NN'), (',', ','), ('like', 'IN'), ('that', 'DT'), ('of', 'IN'), ('many', 'JJ'), ('of', 'IN'), ('the', 'DT'), ('Norse', 'NNP'), ('gods', 'NNS'), (',', ','), ('is', 'VBZ'), ('complex', 'JJ'), ('.', '.')]",021881ec-58ce-4583-bd9f-249f381f15b0
"[('Norwood', 'NNP'), ('Russell', 'NNP'), ('Hanson', 'NNP'), (',', ','), ('Imre', 'NNP'), ('Lakatos', 'NNP'), ('and', 'CC'), ('Thomas', 'NNP'), ('Kuhn', 'NNP'), ('have', 'VBP'), ('done', 'VBN'), ('extensive', 'JJ'), ('work', 'NN'), ('on', 'IN'), ('the', 'DT'), (""'theory"", 'JJ'), ('laden', 'NN'), (""'"", 'POS'), ('character', 'NN'), ('of', 'IN'), ('observation', 'NN'), ('.', '.')]",489d9af3-f908-4bf9-ad45-23c62766f6a9
"[('These', 'DT'), ('areas', 'NNS'), ('have', 'VBP'), ('been', 'VBN'), ('affected', 'VBN'), ('by', 'IN'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('many', 'JJ'), ('invasions', 'NNS'), ('of', 'IN'), ('North', 'NNP'), ('Africa', 'NNP'), (',', ','), ('most', 'JJS'), ('recently', 'RB'), ('that', 'IN'), ('of', 'IN'), ('the', 'DT'), ('French', 'JJ'), ('.', '.')]",14af7dc6-2eae-44c4-abdb-23aa6314902a
"[('The', 'DT'), ('Battle', 'NNP'), ('of', 'IN'), ('Badr', 'NNP'), ('began', 'VBD'), ('in', 'IN'), ('March', 'NNP'), ('of', 'IN'), ('624', 'CD'), ('.', '.')]",4372a735-87fc-4e5b-91cf-03807c1041b6
"[('Together', 'RB'), (',', ','), ('the', 'DT'), ('two', 'CD'), ('created', 'VBD'), ('a', 'DT'), ('powerful', 'JJ'), ('and', 'CC'), ('popular', 'JJ'), ('Islamist', 'NNP'), ('party', 'NN'), ('by', 'IN'), ('classically', 'RB'), ('appealing', 'VBG'), ('to', 'TO'), ('fundamentalist', 'VB'), ('Islamic', 'NNP'), ('principals', 'NNS'), ('while', 'IN'), ('blaming', 'VBG'), ('the', 'DT'), ('world', 'NN'), (""'s"", 'POS'), ('problems', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Jews', 'NNP'), ('.', '.')]",8f6151e9-2ec9-4877-bdb0-32e34c32a003
"[('See', 'NNP'), ('also', 'RB'), ('Japanese', 'JJ'), ('New', 'NNP'), ('Year', 'NNP'), ('.', '.')]",64ce3e49-720c-4fc9-96f5-20cecc3dcd47
"[('Some', 'DT'), ('historians', 'NNS'), ('have', 'VBP'), ('estimated', 'VBN'), ('that', 'IN'), ('Iran', 'NNP'), (""'s"", 'POS'), ('population', 'NN'), ('did', 'VBD'), ('not', 'RB'), ('again', 'RB'), ('reach', 'VB'), ('its', 'PRP$'), ('pre-Mongol', 'JJ'), ('levels', 'NNS'), ('until', 'IN'), ('the', 'DT'), ('mid-20th', 'JJ'), ('century', 'NN'), ('.', '.')]",d7d016fb-fbc5-4cf3-a0a2-86e362b034e1
"[('Nitrogen', 'NNP'), ('oxides', 'NNS'), ('can', 'MD'), ('also', 'RB'), ('be', 'VB'), ('produced', 'VBN'), ('naturally', 'RB'), ('by', 'IN'), ('lightning', 'VBG'), ('strikes', 'NNS'), ('and', 'CC'), ('sulfur', 'NN'), ('dioxide', 'NN'), ('is', 'VBZ'), ('produced', 'VBN'), ('by', 'IN'), ('volcanic', 'JJ'), ('eruptions.The', 'NN'), ('chemicals', 'NNS'), ('found', 'VBN'), ('in', 'IN'), ('acid', 'JJ'), ('rain', 'NN'), ('can', 'MD'), ('cause', 'VB'), ('paint', 'NN'), ('to', 'TO'), ('peel', 'VB'), ('and', 'CC'), ('stone', 'VB'), ('statues', 'NNS'), ('to', 'TO'), ('begin', 'VB'), ('to', 'TO'), ('appear', 'VB'), ('old', 'JJ'), ('and', 'CC'), ('worn', 'JJ'), ('down', 'RP'), (',', ','), ('which', 'WDT'), ('reduces', 'VBZ'), ('their', 'PRP$'), ('value', 'NN'), ('and', 'CC'), ('beauty', 'NN'), ('.', '.')]",2f7f1ddf-d585-49cc-8c8d-c93f5c622b41
"[('In', 'IN'), ('1869', 'CD'), (',', ','), ('the', 'DT'), ('year', 'NN'), ('after', 'IN'), ('the', 'DT'), ('Meiji', 'NNP'), ('Restoration', 'NNP'), (',', ','), ('the', 'DT'), ('daimyo', 'NN'), (',', ','), ('together', 'RB'), ('with', 'IN'), ('the', 'DT'), ('kuge', 'NN'), (',', ','), ('formed', 'VBD'), ('a', 'DT'), ('new', 'JJ'), ('aristocracy', 'NN'), (',', ','), ('the', 'DT'), ('kazoku', 'NN'), ('.', '.')]",430b3783-33dd-44d3-8c38-c5ecf3f4a335
"[('In', 'IN'), ('1821', 'CD'), (',', ','), ('the', 'DT'), ('Greeks', 'NNP'), ('declared', 'VBD'), ('war', 'NN'), ('on', 'IN'), ('the', 'DT'), ('Sultan', 'NNP'), ('.', '.')]",c549ea49-9cbf-4bca-b7f7-50f3915d01e2
"[('The', 'DT'), ('trial', 'NN'), ('for', 'IN'), ('heresy', 'NN'), ('was', 'VBD'), ('politically', 'RB'), ('motivated', 'VBN'), ('.', '.')]",b71901c1-040c-4594-8427-555af9e058d1
"[('On', 'IN'), ('the', 'DT'), ('same', 'JJ'), ('ship', 'NN'), ('were', 'VBD'), ('several', 'JJ'), ('other', 'JJ'), ('Dutch', 'NN'), ('travellers', 'NNS'), (',', ','), ('including', 'VBG'), ('Elias', 'NNP'), ('Hesse', 'NNP'), (',', ','), ('who', 'WP'), ('would', 'MD'), ('be', 'VB'), ('called', 'VBN'), ('a', 'DT'), ('travel', 'NN'), ('writer', 'NN'), ('nowadays', 'NNS'), ('.', '.')]",39c0dfad-3ce1-476d-804f-addf0a17d6c0
"[('Rabbinical', 'JJ'), ('and', 'CC'), ('Karaite', 'NNP'), ('Jews', 'NNP'), ('each', 'DT'), ('hold', 'NN'), ('that', 'IN'), ('the', 'DT'), ('others', 'NNS'), ('are', 'VBP'), ('Jews', 'NNP'), (',', ','), ('but', 'CC'), ('that', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('faith', 'NN'), ('is', 'VBZ'), ('erroneous', 'JJ'), ('.', '.')]",63d98f2e-c527-43c5-aeec-8b38e85fb33e
"[('Elliot', 'NNP'), ('reported', 'VBD'), ('that', 'IN'), ('they', 'PRP'), ('were', 'VBD'), ('protecting', 'VBG'), ('their', 'PRP$'), ('29', 'CD'), ('ships', 'NNS'), ('in', 'IN'), ('Chuenpee', 'NNP'), ('between', 'IN'), ('the', 'DT'), ('Qing', 'NNP'), ('batteries', 'NNS'), ('.', '.')]",e483e8ad-aad3-44d8-afe7-3a89ffabfceb
"[('The', 'DT'), ('2004', 'CD'), ('film', 'NN'), ('The', 'DT'), ('Day', 'NNP'), ('After', 'IN'), ('Tomorrow', 'NNP'), ('includes', 'VBZ'), ('several', 'JJ'), ('mentions', 'NNS'), ('of', 'IN'), ('actual', 'JJ'), ('tropical', 'JJ'), ('cyclones', 'NNS'), ('as', 'RB'), ('well', 'RB'), ('as', 'IN'), ('featuring', 'VBG'), ('fantastical', 'JJ'), (""'hurricane-like"", 'JJ'), (""'"", 'POS'), ('non-tropical', 'JJ'), ('Arctic', 'NNP'), ('storms', 'NNS'), ('.', '.')]",c1643223-db33-438e-9d4f-e1551233a220
"[('Little', 'JJ'), ('is', 'VBZ'), ('known', 'VBN'), ('about', 'IN'), ('Leonardo', 'NNP'), (""'s"", 'POS'), ('early', 'JJ'), ('life', 'NN'), ('.', '.')]",90037250-d1f5-4225-a313-168622af9918
"[('It', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('single-step', 'JJ'), (',', ','), ('5-cylinder', 'JJ'), ('engine', 'NN'), ('(', '('), ('no', 'DT'), ('compound', 'NN'), (')', ')'), ('with', 'IN'), ('superheated', 'VBN'), ('steam', 'NN'), ('and', 'CC'), ('consumes', 'NNS'), ('approx', 'VBP'), ('.', '.'), ('of', 'IN'), ('steam', 'NN'), ('per', 'IN'), ('kWh', 'NN'), ('.', '.')]",8a25ea41-4a23-4bcb-86be-41711a2f06f7
"[('Ice', 'NNP'), ('streams', 'NNS'), ('are', 'VBP'), ('fast-moving', 'JJ'), ('sections', 'NNS'), ('of', 'IN'), ('an', 'DT'), ('ice', 'JJ'), ('sheet', 'NN'), ('.', '.')]",32016489-f484-405b-ad30-67de4eb19bbf
"[('In', 'IN'), ('1614', 'CD'), (',', ','), ('he', 'PRP'), ('published', 'VBD'), ('the', 'DT'), ('Viaje', 'NNP'), ('del', 'FW'), ('Parnaso', 'NNP'), ('and', 'CC'), ('in', 'IN'), ('1615', 'CD'), (',', ','), ('the', 'DT'), ('Eight', 'NNP'), ('Comedies', 'NNPS'), ('and', 'CC'), ('Eight', 'NNP'), ('New', 'NNP'), ('Interludes', 'NNP'), ('.', '.')]",daa33240-e3ed-4eff-8fed-7ec9460a2834
"[('Due', 'JJ'), ('to', 'TO'), ('differences', 'NNS'), ('in', 'IN'), ('raw', 'JJ'), ('materials', 'NNS'), ('and', 'CC'), ('manufacturing', 'VBG'), ('techniques', 'NNS'), (',', ','), ('modern', 'JJ'), ('attempts', 'NNS'), ('to', 'TO'), ('duplicate', 'VB'), ('the', 'DT'), ('metal', 'NN'), ('have', 'VBP'), ('not', 'RB'), ('been', 'VBN'), ('entirely', 'RB'), ('successful', 'JJ'), ('.', '.')]",075e9d78-078b-4879-ad2f-d2bac91ac10f
"[('This', 'DT'), ('change', 'NN'), ('of', 'IN'), ('direction', 'NN'), ('was', 'VBD'), ('compared', 'VBN'), ('to', 'TO'), ('punk', 'VB'), ('and', 'CC'), ('in', 'IN'), ('the', 'DT'), ('late', 'JJ'), ('1970s', 'NNS'), ('became', 'VBD'), ('known', 'VBN'), ('as', 'IN'), ('the', 'DT'), ('New', 'NNP'), ('Wave', 'NNP'), ('of', 'IN'), ('British', 'NNP'), ('Heavy', 'NNP'), ('Metal', 'NNP'), ('(', '('), ('NWOBHM', 'NNP'), (')', ')'), ('.', '.')]",6575a883-e7ee-44b2-8c90-3dc711a5b45b
"[('Not', 'RB'), ('only', 'RB'), ('is', 'VBZ'), ('there', 'RB'), ('much', 'JJ'), ('ice', 'NN'), ('atop', 'IN'), ('the', 'DT'), ('volcano', 'NN'), (',', ','), ('the', 'DT'), ('volcano', 'NN'), ('is', 'VBZ'), ('also', 'RB'), ('slowly', 'RB'), ('being', 'VBG'), ('weakened', 'VBN'), ('by', 'IN'), ('hydrothermal', 'JJ'), ('activity', 'NN'), ('.', '.')]",fd4f5d6f-de2b-41b9-9d32-e288e75a0223
"[('As', 'IN'), ('Socrates', 'NNPS'), ('did', 'VBD'), ('not', 'RB'), ('write', 'VB'), ('philosophical', 'JJ'), ('texts', 'NN'), (',', ','), ('the', 'DT'), ('knowledge', 'NN'), ('of', 'IN'), ('the', 'DT'), ('man', 'NN'), (',', ','), ('his', 'PRP$'), ('life', 'NN'), (',', ','), ('and', 'CC'), ('his', 'PRP$'), ('philosophy', 'NN'), ('is', 'VBZ'), ('entirely', 'RB'), ('based', 'VBN'), ('on', 'IN'), ('writings', 'NNS'), ('by', 'IN'), ('his', 'PRP$'), ('students', 'NNS'), ('and', 'CC'), ('contemporaries', 'NNS'), ('.', '.')]",2544a3d2-aa3f-46c6-a33f-0d6026f1f3db
"[('The', 'DT'), ('road', 'NN'), ('is', 'VBZ'), ('maintained', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('city', 'NN'), ('of', 'IN'), ('Colorado', 'NNP'), ('Springs', 'NNP'), ('as', 'IN'), ('a', 'DT'), ('toll', 'NN'), ('road', 'NN'), ('.', '.')]",26c2886f-80b1-4a63-8905-fa7560ef6acb
"[('If', 'IN'), ('a', 'DT'), ('body', 'NN'), ('of', 'IN'), ('water', 'NN'), ('is', 'VBZ'), ('labeled', 'VBN'), ('merely', 'RB'), ('as', 'IN'), ('lake', 'NN'), ('then', 'RB'), ('there', 'EX'), ('are', 'VBP'), ('no', 'DT'), ('such', 'JJ'), ('obligations', 'NNS'), ('.', '.')]",dbd4eb0e-7c8d-4965-a536-c29fe6763f01
"[('The', 'DT'), ('success', 'NN'), ('of', 'IN'), ('the', 'DT'), ('First', 'NNP'), ('Opium', 'NNP'), ('War', 'NNP'), ('allowed', 'VBD'), ('the', 'DT'), ('British', 'JJ'), ('to', 'TO'), ('resume', 'VB'), ('the', 'DT'), ('opium', 'NN'), ('trade', 'NN'), ('with', 'IN'), ('China', 'NNP'), ('.', '.')]",2073df6c-55c1-44ba-9c1c-75e579c896e6
"[('Berlin', 'NNP'), ('is', 'VBZ'), ('an', 'DT'), ('important', 'JJ'), ('center', 'NN'), ('in', 'IN'), ('the', 'DT'), ('European', 'NNP'), ('and', 'CC'), ('German', 'NNP'), ('film', 'NN'), ('industry', 'NN'), ('.', '.')]",fbe432a4-49b6-42e7-aa81-bf182ff22a92
"[('His', 'PRP$'), ('father', 'NN'), ('rented', 'VBD'), ('him', 'PRP'), ('a', 'DT'), ('small', 'JJ'), ('room', 'NN'), ('close', 'NN'), ('to', 'TO'), ('home', 'NN'), ('so', 'RB'), ('Picasso', 'NNP'), ('could', 'MD'), ('work', 'VB'), ('alone', 'RB'), (',', ','), ('yet', 'RB'), ('Ruiz', 'NNP'), ('checked', 'VBD'), ('up', 'RP'), ('on', 'IN'), ('him', 'PRP'), ('numerous', 'JJ'), ('times', 'NNS'), ('a', 'DT'), ('day', 'NN'), (',', ','), ('judging', 'VBG'), ('his', 'PRP$'), ('son\xe2\x80\x99s', 'NN'), ('drawings', 'NNS'), ('.', '.')]",761ecc96-7a96-4f13-9139-26198e7bbd8c
"[('This', 'DT'), ('force', 'NN'), ('contained', 'VBD'), ('the', 'DT'), ('bulk', 'NN'), ('of', 'IN'), ('the', 'DT'), ('elite', 'JJ'), ('Mongolian', 'JJ'), ('cavalry', 'NN'), ('.', '.')]",7f43c896-a1c3-4745-a88c-cc8c6409910b
"[('The', 'DT'), ('African', 'JJ'), ('country', 'NN'), ('with', 'IN'), ('the', 'DT'), ('largest', 'JJS'), ('White', 'NNP'), ('African', 'JJ'), ('population', 'NN'), ('is', 'VBZ'), ('South', 'NNP'), ('Africa', 'NNP'), ('.', '.')]",eb3410b9-51b6-4a30-b91b-9e9a5b40965d
"[('Mismatched', 'VBN'), ('chopsticks', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('to', 'TO'), ('be', 'VB'), ('used', 'VBN'), ('.', '.')]",f3df7922-c43b-48ec-a852-cc582b1d21da
